week,district_id,school_id,grade,subject,student_count,proficiency_rate,growth_rate,chronic_absence_rate,assignment_completion_rate
2026-W05,DST001,SCH004,3,Science,54,0.606,0.699,0.222,0.689
2026-W05,DST001,SCH004,4,ELA,27,0.666,0.73,0.28,0.616
2026-W05,DST001,SCH004,4,Math,63,0.703,0.635,0.182,0.666
2026-W05,DST001,SCH004,4,Science,70,0.555,0.49,0.291,0.641
2026-W05,DST001,SCH004,5,ELA,48,0.733,0.59,0.178,0.901
2026-W05,DST001,SCH004,5,Math,56,0.64,0.621,0.204,0.704
2026-W05,DST001,SCH004,5,Science,65,0.635,0.55,0.244,0.829
2026-W06,DST001,SCH004,3,ELA,85,0.655,0.468,0.142,0.607
2026-W06,DST001,SCH004,3,Math,58,0.686,0.493,0.319,0.586
2026-W06,DST001,SCH004,3,Science,80,0.586,0.521,0.286,0.522
2026-W06,DST001,SCH004,4,ELA,73,0.577,0.394,0.3,0.615
2026-W06,DST001,SCH004,4,Math,75,0.499,0.578,0.144,0.605
2026-W06,DST001,SCH004,4,Science,49,0.658,0.783,0.153,0.546
2026-W06,DST001,SCH004,5,ELA,37,0.668,0.405,0.214,0.73
2026-W06,DST001,SCH004,5,Math,54,0.472,0.5,0.224,0.699
2026-W06,DST001,SCH004,5,Science,26,0.596,0.565,0.257,0.514
2026-W07,DST001,SCH004,3,ELA,90,0.617,0.71,0.155,0.7
2026-W07,DST001,SCH004,3,Math,74,0.543,0.62,0.155,0.574
2026-W07,DST001,SCH004,3,Science,32,0.7,0.514,0.29,0.72
2026-W07,DST001,SCH004,4,ELA,74,0.667,0.538,0.315,0.694
2026-W07,DST001,SCH004,4,Math,57,0.519,0.438,0.203,0.611
2026-W07,DST001,SCH004,4,Science,57,0.627,0.373,0.191,0.679
2026-W07,DST001,SCH004,5,ELA,74,0.744,0.684,0.228,0.365
2026-W07,DST001,SCH004,5,Math,61,0.688,0.501,0.274,0.613
2026-W07,DST001,SCH004,5,Science,45,0.553,0.585,0.213,0.653
2026-W08,DST001,SCH004,3,ELA,52,0.586,0.475,0.15,0.643
2026-W08,DST001,SCH004,3,Math,102,0.671,0.451,0.234,0.655
2026-W08,DST001,SCH004,3,Science,38,0.593,0.534,0.222,0.673
2026-W08,DST001,SCH004,4,ELA,52,0.85,0.41,0.185,0.595
2026-W08,DST001,SCH004,4,Math,74,0.608,0.626,0.175,0.636
2026-W08,DST001,SCH004,4,Science,87,0.589,0.647,0.278,0.64
2026-W08,DST001,SCH004,5,ELA,47,0.626,0.592,0.237,0.607
2026-W08,DST001,SCH004,5,Math,40,0.674,0.543,0.245,0.556
2026-W08,DST001,SCH004,5,Science,45,0.66,0.66,0.182,0.578
2026-W09,DST001,SCH004,3,ELA,78,0.662,0.524,0.196,0.62
2026-W09,DST001,SCH004,3,Math,78,0.555,0.492,0.215,0.635
2026-W09,DST001,SCH004,3,Science,62,0.702,0.589,0.17,0.657
2026-W09,DST001,SCH004,4,ELA,54,0.677,0.626,0.219,0.613
2026-W09,DST001,SCH004,4,Math,35,0.604,0.543,0.251,0.521
2026-W09,DST001,SCH004,4,Science,82,0.576,0.607,0.136,0.655
2026-W09,DST001,SCH004,5,ELA,57,0.607,0.574,0.183,0.679
2026-W09,DST001,SCH004,5,Math,73,0.609,0.634,0.177,0.711
2026-W09,DST001,SCH004,5,Science,47,0.632,0.465,0.255,0.45
2026-W10,DST001,SCH004,3,ELA,49,0.574,0.546,0.253,0.661
2026-W10,DST001,SCH004,3,Math,71,0.659,0.76,0.169,0.669
2026-W10,DST001,SCH004,3,Science,60,0.632,0.561,0.183,0.739
2026-W10,DST001,SCH004,4,ELA,85,0.694,0.584,0.215,0.579
2026-W10,DST001,SCH004,4,Math,90,0.576,0.529,0.184,0.675
2026-W10,DST001,SCH004,4,Science,72,0.631,0.487,0.308,0.669
2026-W10,DST001,SCH004,5,ELA,47,0.645,0.581,0.171,0.574
2026-W10,DST001,SCH004,5,Math,22,0.763,0.528,0.219,0.584
2026-W10,DST001,SCH004,5,Science,44,0.611,0.516,0.253,0.547
2026-W11,DST001,SCH004,3,ELA,40,0.661,0.378,0.268,0.674
2026-W11,DST001,SCH004,3,Math,29,0.606,0.716,0.242,0.675
2026-W11,DST001,SCH004,3,Science,45,0.631,0.631,0.216,0.68
2026-W11,DST001,SCH004,4,ELA,68,0.639,0.461,0.301,0.678
2026-W11,DST001,SCH004,4,Math,51,0.513,0.734,0.154,0.731
2026-W11,DST001,SCH004,4,Science,73,0.692,0.656,0.118,0.684
2026-W11,DST001,SCH004,5,ELA,43,0.688,0.717,0.201,0.653
2026-W11,DST001,SCH004,5,Math,69,0.668,0.475,0.201,0.656
2026-W11,DST001,SCH004,5,Science,72,0.597,0.569,0.283,0.682
2026-W12,DST001,SCH004,3,ELA,70,0.67,0.694,0.123,0.669
2026-W12,DST001,SCH004,3,Math,66,0.61,0.608,0.221,0.607
2026-W12,DST001,SCH004,3,Science,55,0.602,0.621,0.283,0.495
2026-W12,DST001,SCH004,4,ELA,45,0.64,0.554,0.332,0.632
2026-W12,DST001,SCH004,4,Math,28,0.677,0.583,0.238,0.596
2026-W12,DST001,SCH004,4,Science,56,0.633,0.513,0.288,0.541
2026-W12,DST001,SCH004,5,ELA,83,0.525,0.572,0.204,0.616
2026-W12,DST001,SCH004,5,Math,66,0.617,0.701,0.27,0.554
2026-W12,DST001,SCH004,5,Science,68,0.648,0.533,0.253,0.645
2026-W13,DST001,SCH004,3,ELA,77,0.634,0.736,0.171,0.686
2026-W13,DST001,SCH004,3,Math,79,0.585,0.763,0.247,0.62
2026-W13,DST001,SCH004,3,Science,71,0.719,0.739,0.192,0.785
2026-W13,DST001,SCH004,4,ELA,92,0.74,0.494,0.249,0.611
2026-W13,DST001,SCH004,4,Math,39,0.667,0.661,0.197,0.608
2026-W13,DST001,SCH004,4,Science,38,0.801,0.816,0.251,0.62
2026-W13,DST001,SCH004,5,ELA,31,0.725,0.619,0.256,0.7
2026-W13,DST001,SCH004,5,Math,70,0.605,0.547,0.155,0.633
2026-W13,DST001,SCH004,5,Science,77,0.589,0.59,0.179,0.585
2026-W14,DST001,SCH004,3,ELA,68,0.685,0.551,0.265,0.736
2026-W14,DST001,SCH004,3,Math,46,0.558,0.488,0.192,0.651
2026-W14,DST001,SCH004,3,Science,49,0.715,0.594,0.186,0.714
2026-W14,DST001,SCH004,4,ELA,69,0.727,0.811,0.182,0.608
2026-W14,DST001,SCH004,4,Math,64,0.61,0.655,0.252,0.528
2026-W14,DST001,SCH004,4,Science,52,0.681,0.644,0.282,0.685
2026-W14,DST001,SCH004,5,ELA,54,0.737,0.701,0.167,0.7
2026-W14,DST001,SCH004,5,Math,58,0.689,0.567,0.151,0.673
2026-W14,DST001,SCH004,5,Science,57,0.612,0.474,0.27,0.611
2026-W15,DST001,SCH004,3,ELA,35,0.81,0.652,0.212,0.636
2026-W15,DST001,SCH004,3,Math,78,0.624,0.603,0.165,0.642
2026-W15,DST001,SCH004,3,Science,28,0.644,0.668,0.192,0.553
2026-W15,DST001,SCH004,4,ELA,48,0.622,0.524,0.207,0.693
2026-W15,DST001,SCH004,4,Math,58,0.728,0.519,0.169,0.819
2026-W15,DST001,SCH004,4,Science,70,0.641,0.718,0.2,0.705
2026-W15,DST001,SCH004,5,ELA,83,0.74,0.554,0.212,0.531
2026-W15,DST001,SCH004,5,Math,61,0.667,0.724,0.253,0.679
2026-W15,DST001,SCH004,5,Science,56,0.657,0.68,0.265,0.678
2026-W16,DST001,SCH004,3,ELA,53,0.732,0.586,0.269,0.615
2026-W16,DST001,SCH004,3,Math,77,0.69,0.709,0.232,0.532
2026-W16,DST001,SCH004,3,Science,52,0.695,0.78,0.182,0.673
2026-W16,DST001,SCH004,4,ELA,55,0.652,0.565,0.18,0.64
2026-W16,DST001,SCH004,4,Math,51,0.637,0.733,0.262,0.696
2026-W16,DST001,SCH004,4,Science,66,0.551,0.434,0.18,0.645
2026-W16,DST001,SCH004,5,ELA,50,0.679,0.746,0.189,0.52
2026-W16,DST001,SCH004,5,Math,54,0.576,0.532,0.21,0.689
2026-W16,DST001,SCH004,5,Science,60,0.725,0.788,0.33,0.672
2026-W04,DST001,SCH005,6,ELA,118,0.64,0.423,0.222,0.659
2026-W04,DST001,SCH005,6,Math,105,0.601,0.473,0.204,0.733
2026-W04,DST001,SCH005,6,Science,108,0.585,0.652,0.169,0.623
2026-W04,DST001,SCH005,7,ELA,106,0.551,0.607,0.339,0.627
2026-W04,DST001,SCH005,7,Math,108,0.619,0.609,0.229,0.675
2026-W04,DST001,SCH005,7,Science,112,0.573,0.497,0.272,0.604
2026-W04,DST001,SCH005,8,ELA,99,0.681,0.477,0.276,0.824
2026-W04,DST001,SCH005,8,Math,114,0.573,0.403,0.228,0.66
2026-W04,DST001,SCH005,8,Science,116,0.624,0.636,0.213,0.722
2026-W05,DST001,SCH005,6,ELA,101,0.658,0.637,0.298,0.626
2026-W05,DST001,SCH005,6,Math,146,0.644,0.528,0.24,0.694
2026-W05,DST001,SCH005,6,Science,83,0.677,0.559,0.263,0.658
2026-W05,DST001,SCH005,7,ELA,89,0.582,0.604,0.235,0.683
2026-W05,DST001,SCH005,7,Math,96,0.61,0.505,0.22,0.565
2026-W05,DST001,SCH005,7,Science,104,0.499,0.52,0.202,0.613
2026-W05,DST001,SCH005,8,ELA,89,0.562,0.645,0.255,0.637
2026-W05,DST001,SCH005,8,Math,80,0.558,0.583,0.277,0.559
2026-W05,DST001,SCH005,8,Science,135,0.65,0.556,0.316,0.658
2026-W06,DST001,SCH005,6,ELA,109,0.662,0.495,0.271,0.657
2026-W06,DST001,SCH005,6,Math,85,0.569,0.523,0.309,0.618
2026-W06,DST001,SCH005,6,Science,89,0.557,0.571,0.299,0.757
2026-W06,DST001,SCH005,7,ELA,107,0.665,0.686,0.336,0.651
2026-W06,DST001,SCH005,7,Math,83,0.512,0.549,0.206,0.707
2026-W06,DST001,SCH005,7,Science,116,0.61,0.551,0.278,0.522
2026-W06,DST001,SCH005,8,ELA,115,0.645,0.622,0.212,0.682
2026-W06,DST001,SCH005,8,Math,110,0.601,0.464,0.2,0.546
2026-W06,DST001,SCH005,8,Science,114,0.634,0.501,0.254,0.589
2026-W07,DST001,SCH005,6,ELA,109,0.695,0.482,0.22,0.684
2026-W07,DST001,SCH005,6,Math,132,0.588,0.523,0.227,0.539
2026-W07,DST001,SCH005,6,Science,123,0.62,0.465,0.251,0.646
2026-W07,DST001,SCH005,7,ELA,117,0.599,0.61,0.28,0.547
2026-W07,DST001,SCH005,7,Math,117,0.623,0.542,0.182,0.552
2026-W07,DST001,SCH005,7,Science,122,0.626,0.367,0.208,0.456
2026-W07,DST001,SCH005,8,ELA,109,0.649,0.528,0.278,0.535
2026-W07,DST001,SCH005,8,Math,102,0.52,0.58,0.273,0.526
2026-W07,DST001,SCH005,8,Science,105,0.498,0.672,0.281,0.599
2026-W08,DST001,SCH005,6,ELA,129,0.65,0.585,0.28,0.681
2026-W08,DST001,SCH005,6,Math,116,0.655,0.62,0.243,0.63
2026-W08,DST001,SCH005,6,Science,112,0.56,0.553,0.189,0.741
2026-W08,DST001,SCH005,7,ELA,114,0.59,0.676,0.257,0.501
2026-W08,DST001,SCH005,7,Math,91,0.554,0.703,0.311,0.591
2026-W08,DST001,SCH005,7,Science,108,0.605,0.6,0.253,0.682
2026-W08,DST001,SCH005,8,ELA,119,0.635,0.569,0.223,0.538
2026-W08,DST001,SCH005,8,Math,120,0.668,0.404,0.294,0.564
2026-W08,DST001,SCH005,8,Science,137,0.622,0.552,0.294,0.62
2026-W09,DST001,SCH005,6,ELA,104,0.661,0.369,0.277,0.63
2026-W09,DST001,SCH005,6,Math,99,0.543,0.613,0.304,0.566
2026-W09,DST001,SCH005,6,Science,88,0.675,0.548,0.231,0.653
2026-W09,DST001,SCH005,7,ELA,129,0.647,0.661,0.197,0.68
2026-W09,DST001,SCH005,7,Math,110,0.491,0.563,0.222,0.594
2026-W09,DST001,SCH005,7,Science,109,0.622,0.637,0.202,0.728
2026-W09,DST001,SCH005,8,ELA,99,0.613,0.636,0.304,0.581
2026-W09,DST001,SCH005,8,Math,120,0.581,0.658,0.297,0.612
2026-W09,DST001,SCH005,8,Science,99,0.567,0.502,0.254,0.721
2026-W10,DST001,SCH005,6,ELA,96,0.624,0.499,0.256,0.66
2026-W10,DST001,SCH005,6,Math,145,0.57,0.716,0.216,0.651
2026-W10,DST001,SCH005,6,Science,92,0.655,0.704,0.242,0.614
2026-W10,DST001,SCH005,7,ELA,96,0.619,0.645,0.288,0.571
2026-W10,DST001,SCH005,7,Math,108,0.545,0.696,0.22,0.602
2026-W10,DST001,SCH005,7,Science,88,0.594,0.722,0.247,0.583
2026-W10,DST001,SCH005,8,ELA,111,0.677,0.656,0.348,0.467
2026-W10,DST001,SCH005,8,Math,139,0.596,0.621,0.204,0.698
2026-W10,DST001,SCH005,8,Science,128,0.537,0.557,0.339,0.564
2026-W11,DST001,SCH005,6,ELA,127,0.679,0.511,0.351,0.516
2026-W11,DST001,SCH005,6,Math,127,0.551,0.507,0.27,0.563
2026-W11,DST001,SCH005,6,Science,101,0.59,0.671,0.28,0.566
2026-W11,DST001,SCH005,7,ELA,91,0.535,0.585,0.248,0.773
2026-W11,DST001,SCH005,7,Math,111,0.605,0.663,0.252,0.571
2026-W11,DST001,SCH005,7,Science,105,0.638,0.695,0.255,0.646
2026-W11,DST001,SCH005,8,ELA,123,0.613,0.582,0.306,0.669
2026-W11,DST001,SCH005,8,Math,105,0.609,0.586,0.21,0.835
2026-W11,DST001,SCH005,8,Science,92,0.618,0.549,0.23,0.618
2026-W12,DST001,SCH005,6,ELA,120,0.534,0.684,0.313,0.637
2026-W12,DST001,SCH005,6,Math,138,0.609,0.555,0.156,0.62
2026-W12,DST001,SCH005,6,Science,112,0.567,0.53,0.27,0.645
2026-W12,DST001,SCH005,7,ELA,106,0.714,0.566,0.167,0.674
2026-W12,DST001,SCH005,7,Math,102,0.563,0.438,0.297,0.72
2026-W12,DST001,SCH005,7,Science,115,0.61,0.498,0.233,0.658
2026-W12,DST001,SCH005,8,ELA,123,0.607,0.485,0.296,0.636
2026-W12,DST001,SCH005,8,Math,132,0.631,0.523,0.17,0.604
2026-W12,DST001,SCH005,8,Science,115,0.574,0.52,0.24,0.582
2026-W13,DST001,SCH005,6,ELA,121,0.764,0.626,0.224,0.712
2026-W13,DST001,SCH005,6,Math,136,0.643,0.544,0.185,0.603
2026-W13,DST001,SCH005,6,Science,115,0.626,0.578,0.254,0.628
2026-W13,DST001,SCH005,7,ELA,85,0.739,0.646,0.248,0.654
2026-W13,DST001,SCH005,7,Math,114,0.698,0.624,0.292,0.59
2026-W13,DST001,SCH005,7,Science,122,0.597,0.514,0.248,0.703
2026-W13,DST001,SCH005,8,ELA,99,0.513,0.55,0.171,0.752
2026-W13,DST001,SCH005,8,Math,118,0.628,0.637,0.226,0.724
2026-W13,DST001,SCH005,8,Science,145,0.604,0.497,0.284,0.628
2026-W14,DST001,SCH005,6,ELA,120,0.625,0.571,0.273,0.643
2026-W14,DST001,SCH005,6,Math,91,0.533,0.532,0.284,0.54
2026-W14,DST001,SCH005,6,Science,119,0.632,0.66,0.265,0.658
2026-W14,DST001,SCH005,7,ELA,100,0.713,0.629,0.233,0.519
2026-W14,DST001,SCH005,7,Math,105,0.594,0.529,0.31,0.518
2026-W14,DST001,SCH005,7,Science,115,0.572,0.758,0.272,0.613
2026-W14,DST001,SCH005,8,ELA,129,0.545,0.558,0.247,0.696
2026-W14,DST001,SCH005,8,Math,95,0.738,0.643,0.295,0.679
2026-W14,DST001,SCH005,8,Science,119,0.643,0.761,0.259,0.554
2026-W15,DST001,SCH005,6,ELA,74,0.595,0.687,0.258,0.503
2026-W15,DST001,SCH005,6,Math,113,0.608,0.752,0.253,0.705
2026-W15,DST001,SCH005,6,Science,152,0.597,0.737,0.283,0.625
2026-W15,DST001,SCH005,7,ELA,97,0.619,0.738,0.318,0.603
2026-W15,DST001,SCH005,7,Math,109,0.561,0.611,0.3,0.54
2026-W15,DST001,SCH005,7,Science,88,0.585,0.586,0.22,0.548
2026-W15,DST001,SCH005,8,ELA,93,0.561,0.443,0.223,0.624
2026-W15,DST001,SCH005,8,Math,125,0.566,0.642,0.293,0.542
2026-W15,DST001,SCH005,8,Science,113,0.602,0.539,0.277,0.657
2026-W16,DST001,SCH005,6,ELA,109,0.654,0.563,0.285,0.673
2026-W16,DST001,SCH005,6,Math,84,0.637,0.525,0.175,0.473
2026-W16,DST001,SCH005,6,Science,115,0.678,0.704,0.234,0.727
2026-W16,DST001,SCH005,7,ELA,104,0.616,0.62,0.233,0.665
2026-W16,DST001,SCH005,7,Math,98,0.57,0.586,0.282,0.56
2026-W16,DST001,SCH005,7,Science,113,0.628,0.737,0.207,0.573
2026-W16,DST001,SCH005,8,ELA,86,0.613,0.693,0.334,0.643
2026-W16,DST001,SCH005,8,Math,136,0.497,0.631,0.313,0.494
2026-W16,DST001,SCH005,8,Science,75,0.633,0.64,0.315,0.564
2026-W04,DST001,SCH006,6,ELA,110,0.646,0.497,0.224,0.861
2026-W04,DST001,SCH006,6,Math,66,0.56,0.392,0.262,0.533
2026-W04,DST001,SCH006,6,Science,108,0.443,0.545,0.228,0.622
2026-W04,DST001,SCH006,7,ELA,86,0.58,0.511,0.394,0.747
2026-W04,DST001,SCH006,7,Math,84,0.585,0.603,0.215,0.774
2026-W04,DST001,SCH006,7,Science,81,0.45,0.463,0.21,0.725
2026-W04,DST001,SCH006,8,ELA,100,0.611,0.66,0.248,0.822
2026-W04,DST001,SCH006,8,Math,82,0.569,0.455,0.213,0.639
2026-W04,DST001,SCH006,8,Science,93,0.591,0.596,0.225,0.687
2026-W05,DST001,SCH006,6,ELA,99,0.512,0.605,0.229,0.619
2026-W05,DST001,SCH006,6,Math,102,0.59,0.386,0.174,0.622
2026-W05,DST001,SCH006,6,Science,113,0.6,0.483,0.3,0.486
2026-W05,DST001,SCH006,7,ELA,101,0.588,0.506,0.225,0.564
2026-W05,DST001,SCH006,7,Math,117,0.56,0.575,0.236,0.594
2026-W05,DST001,SCH006,7,Science,105,0.712,0.396,0.239,0.7
2026-W05,DST001,SCH006,8,ELA,106,0.674,0.636,0.246,0.539
2026-W05,DST001,SCH006,8,Math,89,0.651,0.589,0.247,0.722
2026-W05,DST001,SCH006,8,Science,93,0.583,0.712,0.323,0.6
2026-W06,DST001,SCH006,6,ELA,106,0.705,0.49,0.269,0.497
2026-W06,DST001,SCH006,6,Math,78,0.563,0.688,0.272,0.682
2026-W06,DST001,SCH006,6,Science,104,0.483,0.614,0.269,0.545
2026-W06,DST001,SCH006,7,ELA,86,0.534,0.493,0.163,0.719
2026-W06,DST001,SCH006,7,Math,87,0.596,0.571,0.303,0.558
2026-W06,DST001,SCH006,7,Science,114,0.665,0.599,0.332,0.675
2026-W06,DST001,SCH006,8,ELA,70,0.588,0.657,0.247,0.671
2026-W06,DST001,SCH006,8,Math,57,0.598,0.682,0.221,0.604
2026-W06,DST001,SCH006,8,Science,112,0.579,0.718,0.226,0.649
2026-W07,DST001,SCH006,6,ELA,111,0.537,0.684,0.286,0.698
2026-W07,DST001,SCH006,6,Math,93,0.613,0.47,0.204,0.624
2026-W07,DST001,SCH006,6,Science,94,0.59,0.504,0.254,0.624
2026-W07,DST001,SCH006,7,ELA,100,0.434,0.522,0.255,0.683
2026-W07,DST001,SCH006,7,Math,78,0.551,0.808,0.263,0.434
2026-W07,DST001,SCH006,7,Science,93,0.56,0.544,0.171,0.606
2026-W07,DST001,SCH006,8,ELA,90,0.627,0.638,0.284,0.563
2026-W07,DST001,SCH006,8,Math,96,0.535,0.447,0.244,0.548
2026-W07,DST001,SCH006,8,Science,80,0.617,0.547,0.264,0.66
2026-W08,DST001,SCH006,6,ELA,65,0.632,0.444,0.283,0.572
2026-W08,DST001,SCH006,6,Math,82,0.558,0.465,0.264,0.561
2026-W08,DST001,SCH006,6,Science,56,0.537,0.677,0.341,0.572
2026-W08,DST001,SCH006,7,ELA,119,0.612,0.687,0.205,0.77
2026-W08,DST001,SCH006,7,Math,124,0.586,0.586,0.258,0.627
2026-W08,DST001,SCH006,7,Science,101,0.52,0.611,0.222,0.56
2026-W08,DST001,SCH006,8,ELA,106,0.667,0.571,0.359,0.705
2026-W08,DST001,SCH006,8,Math,90,0.505,0.591,0.195,0.53
2026-W08,DST001,SCH006,8,Science,97,0.568,0.442,0.266,0.618
2026-W09,DST001,SCH006,6,ELA,112,0.677,0.592,0.225,0.542
2026-W09,DST001,SCH006,6,Math,86,0.642,0.591,0.295,0.594
2026-W09,DST001,SCH006,6,Science,88,0.651,0.548,0.287,0.602
2026-W09,DST001,SCH006,7,ELA,99,0.658,0.567,0.231,0.548
2026-W09,DST001,SCH006,7,Math,81,0.569,0.52,0.293,0.522
2026-W09,DST001,SCH006,7,Science,121,0.557,0.576,0.274,0.554
2026-W09,DST001,SCH006,8,ELA,82,0.599,0.553,0.247,0.646
2026-W09,DST001,SCH006,8,Math,100,0.585,0.729,0.152,0.539
2026-W09,DST001,SCH006,8,Science,86,0.692,0.423,0.24,0.576
2026-W10,DST001,SCH006,6,ELA,85,0.568,0.605,0.213,0.711
2026-W10,DST001,SCH006,6,Math,108,0.463,0.684,0.282,0.543
2026-W10,DST001,SCH006,6,Science,78,0.53,0.695,0.253,0.637
2026-W10,DST001,SCH006,7,ELA,86,0.588,0.429,0.342,0.652
2026-W10,DST001,SCH006,7,Math,117,0.592,0.521,0.204,0.693
2026-W10,DST001,SCH006,7,Science,109,0.567,0.527,0.339,0.631
2026-W10,DST001,SCH006,8,ELA,89,0.642,0.452,0.203,0.676
2026-W10,DST001,SCH006,8,Math,110,0.622,0.542,0.273,0.599
2026-W10,DST001,SCH006,8,Science,58,0.552,0.499,0.285,0.678
2026-W11,DST001,SCH006,6,ELA,110,0.576,0.627,0.258,0.647
2026-W11,DST001,SCH006,6,Math,129,0.53,0.442,0.242,0.583
2026-W11,DST001,SCH006,6,Science,108,0.606,0.71,0.228,0.569
2026-W11,DST001,SCH006,7,ELA,101,0.634,0.493,0.334,0.472
2026-W11,DST001,SCH006,7,Math,97,0.492,0.71,0.281,0.451
2026-W11,DST001,SCH006,7,Science,57,0.67,0.575,0.26,0.65
2026-W11,DST001,SCH006,8,ELA,81,0.638,0.606,0.276,0.517
2026-W11,DST001,SCH006,8,Math,76,0.54,0.512,0.139,0.743
2026-W11,DST001,SCH006,8,Science,84,0.543,0.453,0.276,0.578
2026-W12,DST001,SCH006,6,ELA,101,0.6,0.651,0.195,0.652
2026-W12,DST001,SCH006,6,Math,92,0.496,0.596,0.251,0.603
2026-W12,DST001,SCH006,6,Science,73,0.724,0.524,0.27,0.558
2026-W12,DST001,SCH006,7,ELA,91,0.556,0.58,0.311,0.742
2026-W12,DST001,SCH006,7,Math,88,0.579,0.694,0.257,0.75
2026-W12,DST001,SCH006,7,Science,131,0.644,0.549,0.304,0.639
2026-W12,DST001,SCH006,8,ELA,95,0.62,0.641,0.299,0.63
2026-W12,DST001,SCH006,8,Math,81,0.606,0.575,0.19,0.643
2026-W12,DST001,SCH006,8,Science,105,0.633,0.611,0.181,0.659
2026-W13,DST001,SCH006,6,ELA,87,0.645,0.632,0.335,0.507
2026-W13,DST001,SCH006,6,Math,81,0.63,0.629,0.338,0.643
2026-W13,DST001,SCH006,6,Science,128,0.592,0.629,0.29,0.713
2026-W13,DST001,SCH006,7,ELA,80,0.674,0.58,0.267,0.728
2026-W13,DST001,SCH006,7,Math,107,0.55,0.59,0.23,0.53
2026-W13,DST001,SCH006,7,Science,95,0.58,0.598,0.168,0.803
2026-W13,DST001,SCH006,8,ELA,82,0.637,0.659,0.249,0.704
2026-W13,DST001,SCH006,8,Math,93,0.576,0.49,0.297,0.694
2026-W13,DST001,SCH006,8,Science,104,0.551,0.714,0.203,0.607
2026-W14,DST001,SCH006,6,ELA,122,0.77,0.58,0.324,0.638
2026-W14,DST001,SCH006,6,Math,115,0.59,0.586,0.37,0.589
2026-W14,DST001,SCH006,6,Science,81,0.651,0.611,0.211,0.738
2026-W14,DST001,SCH006,7,ELA,101,0.563,0.418,0.222,0.582
2026-W14,DST001,SCH006,7,Math,69,0.608,0.519,0.256,0.405
2026-W14,DST001,SCH006,7,Science,100,0.672,0.705,0.198,0.652
2026-W14,DST001,SCH006,8,ELA,75,0.531,0.525,0.286,0.673
2026-W14,DST001,SCH006,8,Math,86,0.544,0.495,0.255,0.593
2026-W14,DST001,SCH006,8,Science,93,0.553,0.624,0.287,0.503
2026-W15,DST001,SCH006,6,ELA,100,0.679,0.55,0.311,0.619
2026-W15,DST001,SCH006,6,Math,116,0.542,0.514,0.237,0.637
2026-W15,DST001,SCH006,6,Science,69,0.646,0.671,0.235,0.628
2026-W15,DST001,SCH006,7,ELA,68,0.686,0.538,0.242,0.494
2026-W15,DST001,SCH006,7,Math,104,0.597,0.801,0.264,0.632
2026-W15,DST001,SCH006,7,Science,96,0.728,0.526,0.27,0.531
2026-W15,DST001,SCH006,8,ELA,88,0.57,0.576,0.291,0.539
2026-W15,DST001,SCH006,8,Math,96,0.503,0.664,0.301,0.594
2026-W15,DST001,SCH006,8,Science,97,0.667,0.616,0.264,0.808
2026-W16,DST001,SCH006,6,ELA,89,0.653,0.416,0.236,0.528
2026-W16,DST001,SCH006,6,Math,93,0.569,0.627,0.263,0.651
2026-W16,DST001,SCH006,6,Science,87,0.663,0.669,0.24,0.575
2026-W16,DST001,SCH006,7,ELA,73,0.649,0.516,0.318,0.66
2026-W16,DST001,SCH006,7,Math,106,0.673,0.62,0.276,0.628
2026-W16,DST001,SCH006,7,Science,100,0.607,0.704,0.256,0.465
2026-W16,DST001,SCH006,8,ELA,110,0.637,0.654,0.234,0.737
2026-W16,DST001,SCH006,8,Math,99,0.577,0.571,0.349,0.574
2026-W16,DST001,SCH006,8,Science,123,0.565,0.533,0.223,0.807
2026-W04,DST001,SCH007,9,ELA,311,0.669,0.615,0.324,0.698
2026-W04,DST001,SCH007,9,Math,340,0.471,0.592,0.288,0.626
2026-W04,DST001,SCH007,9,Science,323,0.618,0.362,0.389,0.6
2026-W04,DST001,SCH007,10,ELA,312,0.579,0.455,0.258,0.679
2026-W04,DST001,SCH007,10,Math,299,0.502,0.478,0.325,0.545
2026-W04,DST001,SCH007,10,Science,303,0.542,0.68,0.281,0.615
2026-W05,DST001,SCH007,9,ELA,289,0.543,0.518,0.198,0.574
2026-W05,DST001,SCH007,9,Math,345,0.51,0.482,0.301,0.602
2026-W05,DST001,SCH007,9,Science,326,0.605,0.594,0.274,0.531
2026-W05,DST001,SCH007,10,ELA,307,0.635,0.386,0.237,0.658
2026-W05,DST001,SCH007,10,Math,311,0.499,0.578,0.313,0.696
2026-W05,DST001,SCH007,10,Science,314,0.564,0.726,0.228,0.606
2026-W06,DST001,SCH007,9,ELA,315,0.54,0.598,0.27,0.625
2026-W06,DST001,SCH007,9,Math,302,0.53,0.505,0.249,0.705
2026-W06,DST001,SCH007,9,Science,320,0.575,0.482,0.343,0.556
2026-W06,DST001,SCH007,10,ELA,317,0.59,0.615,0.266,0.587
2026-W06,DST001,SCH007,10,Math,316,0.604,0.648,0.246,0.538
2026-W06,DST001,SCH007,10,Science,312,0.589,0.611,0.311,0.508
2026-W07,DST001,SCH007,9,ELA,293,0.571,0.551,0.292,0.593
2026-W07,DST001,SCH007,9,Math,318,0.573,0.561,0.243,0.662
2026-W07,DST001,SCH007,9,Science,313,0.544,0.516,0.32,0.579
2026-W07,DST001,SCH007,10,ELA,299,0.589,0.836,0.191,0.786
2026-W07,DST001,SCH007,10,Math,324,0.487,0.588,0.188,0.6
